,points,price,word_count,age
72095,91,28.0,43,2.0
72097,91,26.0,31,5.0
72099,91,13.0,30,2.0
72100,86,15.0,39,11.0
72102,86,48.0,56,12.0
72103,86,40.0,51,13.0
72104,86,32.0,38,11.0
72105,86,11.0,55,12.0
72106,86,18.0,34,13.0
72107,86,13.0,35,12.0
72108,86,10.0,41,13.0
72109,86,32.0,43,11.0
72110,86,13.0,49,12.0
72111,86,16.0,57,12.0
72112,86,35.0,51,12.0
72113,86,20.0,49,11.0
72114,86,20.0,52,12.0
72115,86,11.0,39,11.0
72116,86,50.0,32,13.0
72117,86,24.0,42,12.0
72118,86,11.0,35,11.0
72119,86,20.0,52,13.0
72120,86,40.0,40,13.0
72121,86,16.0,30,11.0
72122,86,18.0,35,11.0
72124,86,120.0,40,14.0
72125,86,45.0,33,13.0
72126,86,20.0,36,12.0
72127,86,19.0,50,11.0
72128,86,17.0,42,11.0
72129,86,16.0,41,11.0
72130,90,23.0,42,7.0
72131,90,12.0,35,6.0
72132,90,36.0,41,7.0
72133,90,22.0,42,6.0
72134,90,30.0,45,8.0
72135,90,15.0,38,6.0
72136,90,60.0,48,6.0
72137,90,45.0,39,7.0
72138,90,30.0,35,7.0
72139,90,20.0,34,6.0
72140,90,45.0,39,5.0
72141,90,20.0,42,4.0
72142,90,20.0,49,4.0
72143,90,65.0,35,6.0
72145,90,40.0,29,6.0
72146,90,40.0,35,6.0
72147,90,19.0,39,5.0
72148,90,25.0,34,6.0
72149,90,22.0,40,4.0
72150,90,27.0,37,11.0
72151,90,20.0,46,6.0
72152,90,27.0,46,5.0
72153,90,13.0,39,4.0
72154,90,40.0,48,7.0
72155,90,25.0,45,4.0
72156,90,50.0,48,6.0
72157,90,12.0,58,4.0
72158,90,46.0,58,5.0
72159,90,28.0,34,6.0
72160,88,21.0,31,5.0
72161,88,18.0,30,6.0
72162,88,14.0,43,6.0
72163,88,24.0,57,5.0
72165,88,18.0,31,5.0
72166,88,28.0,40,7.0
72168,88,30.0,44,6.0
72169,88,28.0,20,6.0
72170,88,23.0,36,6.0
72171,88,35.0,43,9.0
72172,88,22.0,45,6.0
72173,88,30.0,36,6.0
72174,88,36.0,41,6.0
72175,88,27.0,32,9.0
72176,88,21.0,52,7.0
72177,88,36.0,46,7.0
72178,88,20.0,41,6.0
72179,88,15.0,38,6.0
72180,88,27.0,40,6.0
72181,88,18.0,25,5.0
72182,88,18.0,62,5.0
72183,88,14.0,40,5.0
72184,88,50.0,54,7.0
72186,88,12.0,32,6.0
72188,88,75.0,37,7.0
72190,87,25.0,50,4.0
72192,87,24.0,54,5.0
72194,87,16.0,29,4.0
72196,86,11.0,38,4.0
72198,86,11.0,34,4.0
72199,86,16.0,33,4.0
72200,86,20.0,38,4.0
72206,86,18.0,39,4.0
72207,86,10.0,38,4.0
72208,86,32.0,40,5.0
72209,86,22.0,28,4.0
72210,86,16.0,41,4.0
72211,86,38.0,42,6.0
72212,86,24.0,38,6.0
72214,86,18.0,30,4.0
72215,86,15.0,49,4.0
72216,86,16.0,30,4.0
72217,86,23.0,32,6.0
72218,86,18.0,31,4.0
72219,86,20.0,25,4.0
72220,91,48.0,57,13.0
72223,91,125.0,70,13.0
72224,91,100.0,52,13.0
72225,91,93.0,51,13.0
72226,91,70.0,58,12.0
72227,91,45.0,66,12.0
72228,91,55.0,56,13.0
72229,91,85.0,55,14.0
72230,91,75.0,58,13.0
72231,91,40.0,53,14.0
72232,91,38.0,73,11.0
72233,91,60.0,45,12.0
72234,91,75.0,35,13.0
72235,91,48.0,42,13.0
72237,91,24.0,60,12.0
72238,91,40.0,59,13.0
72239,91,66.0,59,14.0
72240,91,131.0,63,13.0
72241,91,52.0,52,14.0
72242,91,100.0,38,13.0
72243,91,30.0,43,4.0
72244,91,60.0,41,7.0
72245,91,90.0,52,6.0
72246,91,42.0,50,6.0
72247,91,56.0,43,6.0
72248,91,32.0,43,5.0
72250,91,36.0,46,5.0
72251,91,22.0,45,4.0
72252,91,20.0,30,4.0
72253,91,20.0,43,8.0
72254,91,32.0,60,4.0
72255,91,75.0,41,6.0
72257,91,44.0,41,5.0
72260,91,100.0,51,15.0
72261,91,35.0,51,6.0
72262,91,65.0,37,5.0
72263,91,34.0,49,4.0
72264,91,30.0,49,6.0
72267,91,50.0,55,5.0
72268,91,35.0,54,5.0
72270,91,25.0,41,9.0
72271,91,85.0,44,6.0
72273,88,29.0,41,6.0
72274,88,15.0,38,6.0
72275,88,18.0,56,5.0
72276,88,12.0,39,5.0
72277,88,10.0,33,5.0
72278,88,13.0,34,5.0
72280,87,18.0,50,6.0
72281,87,35.0,35,8.0
72282,87,32.0,42,7.0
72283,87,12.0,38,5.0
72284,87,28.0,35,7.0
72285,87,13.0,35,5.0
72286,87,30.0,44,8.0
72287,87,20.0,31,5.0
72288,87,40.0,25,7.0
72289,87,18.0,31,6.0
72290,87,10.0,36,6.0
72291,87,37.0,39,8.0
72293,87,15.0,48,6.0
72294,87,18.0,51,8.0
72295,87,22.0,44,5.0
72296,87,10.0,35,5.0
72297,87,10.0,37,6.0
72298,87,37.0,33,6.0
72299,87,11.0,46,6.0
72300,87,11.0,40,5.0
72301,87,18.0,44,5.0
72302,92,46.0,42,11.0
72303,92,50.0,55,6.0
72304,92,99.0,37,10.0
72305,92,47.0,48,5.0
72306,92,60.0,47,5.0
72307,92,105.0,43,6.0
72308,92,39.0,40,7.0
72309,92,38.0,51,4.0
72310,92,40.0,65,3.0
72311,92,175.0,40,6.0
72312,92,42.0,41,4.0
72313,92,51.0,46,3.0
72314,92,105.0,32,4.0
72315,92,90.0,50,5.0
72316,92,125.0,38,5.0
72318,92,89.0,52,7.0
72319,92,65.0,48,4.0
72320,92,25.0,51,3.0
72321,92,52.0,57,4.0
72322,92,23.0,59,4.0
72323,92,36.0,38,4.0
72324,92,48.0,48,4.0
72325,92,110.0,42,4.0
72326,92,60.0,41,5.0
72327,92,65.0,50,4.0
72328,92,95.0,56,7.0
72329,92,45.0,30,3.0
72330,92,24.0,50,4.0
72331,92,85.0,39,4.0
72333,86,11.0,31,6.0
72334,86,30.0,25,7.0
72336,86,34.0,24,7.0
72337,86,29.0,51,7.0
72338,86,25.0,39,7.0
72339,86,12.0,51,5.0
72340,86,30.0,32,12.0
72341,86,10.0,35,6.0
72343,86,12.0,32,7.0
72344,86,10.0,34,6.0
72345,86,16.0,42,5.0
72346,86,18.0,48,8.0
72347,86,21.0,26,6.0
72348,86,35.0,31,7.0
72349,86,22.0,49,9.0
72350,86,30.0,42,7.0
72351,86,15.0,39,7.0
72352,86,20.0,35,7.0
72353,86,10.0,45,9.0
72354,86,25.0,47,7.0
72355,86,25.0,43,10.0
72356,86,15.0,31,6.0
72359,86,20.0,44,9.0
72360,86,35.0,24,7.0
72361,86,8.0,34,6.0
72362,88,12.0,38,5.0
72363,88,10.0,42,4.0
72364,88,22.0,38,5.0
72365,88,50.0,32,5.0
72366,88,15.0,35,4.0
72367,88,15.0,34,5.0
72368,88,28.0,49,5.0
72370,88,13.0,35,4.0
72371,88,21.0,41,4.0
72372,88,20.0,38,4.0
72374,88,11.0,56,4.0
72375,88,25.0,37,5.0
72377,88,55.0,43,6.0
72378,88,19.0,36,4.0
72380,88,23.0,33,6.0
72381,88,55.0,39,6.0
72382,88,40.0,48,6.0
72383,88,125.0,36,7.0
72384,88,24.0,41,5.0
72386,88,22.0,47,6.0
72387,88,35.0,44,5.0
72388,88,24.0,42,5.0
72389,88,22.0,38,4.0
72390,88,36.0,32,6.0
72391,88,36.0,47,5.0
72392,85,23.0,42,9.0
72393,85,18.0,29,9.0
72394,85,15.0,38,9.0
72395,85,19.0,36,10.0
72396,85,6.0,53,9.0
72397,85,14.0,35,9.0
72398,85,30.0,55,11.0
72399,85,11.0,35,9.0
72400,85,15.0,32,9.0
72401,85,38.0,69,12.0
72402,85,24.0,24,10.0
72403,85,30.0,36,11.0
72405,85,15.0,59,10.0
72406,85,19.0,31,11.0
72407,85,12.0,35,10.0
72408,85,12.0,45,10.0
72409,84,14.0,32,13.0
72410,84,65.0,34,13.0
72411,84,45.0,59,14.0
72412,84,10.0,52,12.0
72413,85,44.0,37,13.0
72414,85,18.0,39,8.0
72415,85,28.0,30,10.0
72417,84,26.0,23,12.0
72418,84,15.0,27,9.0
72419,84,8.0,39,8.0
72420,84,6.0,37,9.0
72421,84,15.0,42,8.0
72422,84,34.0,20,9.0
72424,84,18.0,25,10.0
72425,84,17.0,42,8.0
72426,84,12.0,34,9.0
72427,84,14.0,40,9.0
72428,84,9.0,24,8.0
72429,84,40.0,40,9.0
72430,84,17.0,42,11.0
72431,84,11.0,35,9.0
72432,84,40.0,43,10.0
72433,84,15.0,36,9.0
72434,84,16.0,24,8.0
72435,84,32.0,30,12.0
72436,87,20.0,32,2.0
72438,87,21.0,53,3.0
72439,87,12.0,32,2.0
72440,87,23.0,40,2.0
72441,87,20.0,39,4.0
72442,87,15.0,31,3.0
72443,87,36.0,31,4.0
72444,87,24.0,33,4.0
72445,87,20.0,30,3.0
72446,87,27.0,33,3.0
72447,87,15.0,33,2.0
72448,87,15.0,35,3.0
72449,87,15.0,34,2.0
72450,87,19.0,40,3.0
72451,87,28.0,33,3.0
72452,87,17.0,29,4.0
72453,87,10.0,33,4.0
72454,87,16.0,51,4.0
72455,87,16.0,42,3.0
72456,87,14.0,31,2.0
72457,87,25.0,27,3.0
72458,87,14.0,43,3.0
72459,87,19.0,26,3.0
72460,87,16.0,27,2.0
72461,87,25.0,38,4.0
72462,87,18.0,37,3.0
72463,87,35.0,28,4.0
72464,87,20.0,32,2.0
72465,87,15.0,27,2.0
72466,85,9.0,25,8.0
72469,85,18.0,16,8.0
72470,85,21.0,23,9.0
72476,85,11.0,40,8.0
72477,85,15.0,33,8.0
72478,85,10.0,27,7.0
72479,85,14.0,21,8.0
72480,85,15.0,20,8.0
72481,85,29.0,26,7.0
72482,85,22.0,38,8.0
72483,85,16.0,22,8.0
72484,85,14.0,28,8.0
72485,85,14.0,15,7.0
72486,85,30.0,28,8.0
72488,85,20.0,22,10.0
72489,85,16.0,29,9.0
72490,85,10.0,19,7.0
72491,85,12.0,23,8.0
72493,85,30.0,24,8.0
72494,85,22.0,25,7.0
72495,85,14.0,21,8.0
72496,86,15.0,35,7.0
72497,86,10.0,44,5.0
72498,86,11.0,27,6.0
72499,86,32.0,32,6.0
72500,86,18.0,33,8.0
72502,86,25.0,34,7.0
72503,86,42.0,37,6.0
72504,86,22.0,56,9.0
72505,86,13.0,28,6.0
72507,86,15.0,24,7.0
72508,86,13.0,33,6.0
72509,86,30.0,33,6.0
72510,86,65.0,39,6.0
72511,86,40.0,25,6.0
72512,86,15.0,28,6.0
72513,86,15.0,31,6.0
72514,86,40.0,38,7.0
72516,86,16.0,31,8.0
72517,86,35.0,39,9.0
72518,86,17.0,34,8.0
72520,86,11.0,37,6.0
72521,86,25.0,32,7.0
72522,86,45.0,28,7.0
72523,86,30.0,42,8.0
72524,86,38.0,29,6.0
72525,86,33.0,32,7.0
72526,87,28.0,32,8.0
72527,87,33.0,26,8.0
72528,87,11.0,50,9.0
72529,87,20.0,37,9.0
72530,87,25.0,34,9.0
72531,87,16.0,25,9.0
72532,87,23.0,26,8.0
72533,87,29.0,40,9.0
72534,87,16.0,26,8.0
72535,87,11.0,52,9.0
72536,87,14.0,40,8.0
72537,87,21.0,37,8.0
72538,87,35.0,38,8.0
72539,87,65.0,42,8.0
72540,87,15.0,39,166.0
72541,86,28.0,33,12.0
72542,86,11.0,28,7.0
72543,86,18.0,39,16.0
72544,86,18.0,39,11.0
72545,86,8.0,41,7.0
72546,86,35.0,32,8.0
72547,86,11.0,33,8.0
72548,86,29.0,37,9.0
72549,86,15.0,29,8.0
72550,86,20.0,32,9.0
72551,86,37.0,42,8.0
72552,86,22.0,32,9.0
72553,86,10.0,32,7.0
72554,86,50.0,36,10.0
72555,86,20.0,49,9.0
72556,89,17.0,29,5.0
72557,89,139.0,33,8.0
72558,89,21.0,45,4.0
72559,89,28.0,43,5.0
72560,89,22.0,50,4.0
72562,89,19.0,44,3.0
72563,89,20.0,41,8.0
72564,89,15.0,22,4.0
72565,89,65.0,27,5.0
72566,89,50.0,31,6.0
72567,89,33.0,35,5.0
72568,89,17.0,53,5.0
72570,89,15.0,44,3.0
72571,89,50.0,43,4.0
72572,89,40.0,44,4.0
72573,89,11.0,40,4.0
72574,89,39.0,37,4.0
72575,89,27.0,41,4.0
72576,89,55.0,42,6.0
72577,89,15.0,48,4.0
72579,89,19.0,34,3.0
72580,89,60.0,34,4.0
72581,89,21.0,28,4.0
72582,89,58.0,39,5.0
72583,89,19.0,38,3.0
72584,89,20.0,46,3.0
72585,89,25.0,40,3.0
72586,89,9.0,62,11.0
72587,89,32.0,33,14.0
72588,89,47.0,47,12.0
72590,89,35.0,55,13.0
72591,89,16.0,70,13.0
72592,89,39.0,58,11.0
72593,89,48.0,47,14.0
72594,89,38.0,33,11.0
72595,89,15.0,69,13.0
72596,89,30.0,40,13.0
72597,89,31.0,35,15.0
72598,89,10.0,47,11.0
72599,89,135.0,60,12.0
72600,89,20.0,42,16.0
72601,89,8.0,45,11.0
72602,89,31.0,46,13.0
72605,89,40.0,44,13.0
72606,90,37.0,50,21.0
72607,90,60.0,50,21.0
72608,90,45.0,43,21.0
72609,90,60.0,38,21.0
72610,90,30.0,55,21.0
72611,90,74.0,63,21.0
72612,90,50.0,47,21.0
72613,90,42.0,40,17.0
72614,90,50.0,42,21.0
72615,90,75.0,46,21.0
72616,90,35.0,43,21.0
72617,90,85.0,49,21.0
72618,90,35.0,50,21.0
72619,90,30.0,52,21.0
72620,90,120.0,45,21.0
72621,90,41.0,58,21.0
72622,90,55.0,42,21.0
72623,90,50.0,59,21.0
72624,90,110.0,59,21.0
72625,90,39.0,53,21.0
72626,90,75.0,46,21.0
72627,90,40.0,59,21.0
72628,90,75.0,43,21.0
72629,90,70.0,51,21.0
72630,90,75.0,43,21.0
72631,89,36.0,47,21.0
72632,89,35.0,35,21.0
72633,88,49.0,46,4.0
72634,88,26.0,25,4.0
72635,88,16.0,42,3.0
72636,88,22.0,54,4.0
72637,88,18.0,36,3.0
72638,88,15.0,30,4.0
72639,88,14.0,42,4.0
72640,88,15.0,24,5.0
72645,88,13.0,39,4.0
72646,88,17.0,38,4.0
72647,88,25.0,38,4.0
72648,88,12.0,34,4.0
72649,88,10.0,41,4.0
72650,88,40.0,44,8.0
72651,88,25.0,43,4.0
72652,88,14.0,30,4.0
72653,88,13.0,73,4.0
72654,88,35.0,38,4.0
72655,88,17.0,36,4.0
72656,88,29.0,37,4.0
72657,88,19.0,41,3.0
72658,88,18.0,35,3.0
72659,88,40.0,38,6.0
72660,88,19.0,35,8.0
72661,88,25.0,31,4.0
72663,86,25.0,32,4.0
72664,86,12.0,37,6.0
72665,86,12.0,23,4.0
72666,86,15.0,45,5.0
72667,86,13.0,36,4.0
72668,86,15.0,41,5.0
72669,86,30.0,54,8.0
72670,86,7.0,35,4.0
72671,86,13.0,34,6.0
72672,86,30.0,38,5.0
72673,86,20.0,38,4.0
72674,86,27.0,35,5.0
72675,86,11.0,39,5.0
72676,86,38.0,30,6.0
72677,86,16.0,28,4.0
72678,86,20.0,25,4.0
72679,86,31.0,50,7.0
72680,86,29.0,40,6.0
72681,86,10.0,35,4.0
72682,86,30.0,37,6.0
72683,86,14.0,23,4.0
72684,86,15.0,27,4.0
72685,86,25.0,43,6.0
72686,86,20.0,34,5.0
72687,86,15.0,36,5.0
72688,86,20.0,31,6.0
72690,86,12.0,37,6.0
72691,86,15.0,40,4.0
72693,87,14.0,37,4.0
72694,87,9.0,29,5.0
72695,87,24.0,41,7.0
72696,87,24.0,29,6.0
72697,87,50.0,25,8.0
72698,87,18.0,41,5.0
72699,87,15.0,32,5.0
72701,87,17.0,33,5.0
72702,87,11.0,36,6.0
72703,87,7.0,29,6.0
72704,87,21.0,33,5.0
72705,87,17.0,31,5.0
72706,87,26.0,34,10.0
72707,87,62.0,30,7.0
72708,87,23.0,37,6.0
72709,87,16.0,30,6.0
72710,87,16.0,36,5.0
72711,87,55.0,43,6.0
72712,87,16.0,30,6.0
72713,87,52.0,36,7.0
72714,87,24.0,47,8.0
72715,87,25.0,41,6.0
72716,87,30.0,35,7.0
72717,87,16.0,44,5.0
72718,87,42.0,33,6.0
72719,87,22.0,31,6.0
72720,87,40.0,59,7.0
72723,90,15.0,53,7.0
72724,90,65.0,41,6.0
72725,90,75.0,46,6.0
72726,90,35.0,28,6.0
72727,90,35.0,50,6.0
72728,90,22.0,36,5.0
72729,90,37.0,35,5.0
72730,90,25.0,47,6.0
72731,90,24.0,38,6.0
72733,90,35.0,54,7.0
72734,90,85.0,24,7.0
72735,90,15.0,34,5.0
72736,90,45.0,63,7.0
72737,90,33.0,39,5.0
72738,90,20.0,31,6.0
72739,90,66.0,45,6.0
72740,90,42.0,45,5.0
72741,90,34.0,45,6.0
72742,90,19.0,38,5.0
72743,90,85.0,34,8.0
72744,90,25.0,44,5.0
72745,94,580.0,55,4.0
72747,94,110.0,63,6.0
72748,94,70.0,43,6.0
72749,94,52.0,52,4.0
72750,94,50.0,50,5.0
72751,94,130.0,52,4.0
72752,94,48.0,46,4.0
72753,94,80.0,40,5.0
72754,94,54.0,39,6.0
72755,93,65.0,32,4.0
72756,93,65.0,36,4.0
72757,93,100.0,47,4.0
72758,93,32.0,45,3.0
72759,93,68.0,65,4.0
72760,93,156.0,45,8.0
72761,93,55.0,51,4.0
72762,93,45.0,44,6.0
72763,93,109.0,50,5.0
72764,93,34.0,67,4.0
72765,93,39.0,50,4.0
72766,93,39.0,60,5.0
72767,93,50.0,63,4.0
72768,93,100.0,44,4.0
72769,93,150.0,46,7.0
72770,93,39.0,36,4.0
72771,93,76.0,35,4.0
72772,93,32.0,47,3.0
72773,93,40.0,42,4.0
72774,93,60.0,38,4.0
72775,88,22.0,36,8.0
72776,88,37.0,51,8.0
72777,88,36.0,33,8.0
72778,88,24.0,22,8.0
72779,88,75.0,34,8.0
72780,88,31.0,41,7.0
72781,88,20.0,31,8.0
72782,88,65.0,33,8.0
72783,88,29.0,40,9.0
72784,88,17.0,21,7.0
72785,88,13.0,40,7.0
72786,88,65.0,44,8.0
72787,88,17.0,43,7.0
72788,88,15.0,45,8.0
72789,88,40.0,50,8.0
72790,88,25.0,37,10.0
72791,88,28.0,41,7.0
72793,88,15.0,48,7.0
72794,88,40.0,41,8.0
72796,88,18.0,38,8.0
72797,88,42.0,43,9.0
72798,88,14.0,38,8.0
72799,88,36.0,38,8.0
72800,88,39.0,26,8.0
72801,88,34.0,36,8.0
72803,89,17.0,48,4.0
72804,89,23.0,51,5.0
72805,89,13.0,33,5.0
72806,89,37.0,50,6.0
72807,89,25.0,36,5.0
72808,89,65.0,31,8.0
72809,89,25.0,47,6.0
72810,89,16.0,40,6.0
72811,89,29.0,33,6.0
72812,89,34.0,50,5.0
72813,89,20.0,39,5.0
72814,89,50.0,32,8.0
72817,89,40.0,53,7.0
72818,89,89.0,36,6.0
72819,89,24.0,42,4.0
72820,89,36.0,45,8.0
72821,89,38.0,34,8.0
72822,89,25.0,41,5.0
72823,89,45.0,40,5.0
72824,89,39.0,38,5.0
72825,89,236.0,41,5.0
72826,89,32.0,36,4.0
72828,89,18.0,38,4.0
72829,89,35.0,34,5.0
72830,89,30.0,38,6.0
72831,89,20.0,39,7.0
72832,86,35.0,31,7.0
72833,86,9.0,40,5.0
72834,86,9.0,30,5.0
72835,86,17.0,39,5.0
72836,86,10.0,34,8.0
72837,86,21.0,44,6.0
72838,86,30.0,31,7.0
72839,86,60.0,36,9.0
72840,86,52.0,53,12.0
72841,86,15.0,33,5.0
72842,86,17.0,30,6.0
72843,86,77.0,41,9.0
72844,86,30.0,30,6.0
72845,86,19.0,39,5.0
72846,86,9.0,36,6.0
72847,86,60.0,27,9.0
72849,86,10.0,42,6.0
72850,86,12.0,42,5.0
72851,86,46.0,51,7.0
72852,86,13.0,27,5.0
72853,86,25.0,24,6.0
72854,86,30.0,34,6.0
72855,86,12.0,37,5.0
72856,86,55.0,32,8.0
72857,86,59.0,26,9.0
72858,86,15.0,42,5.0
72859,86,39.0,43,6.0
72860,86,48.0,37,8.0
72861,86,22.0,42,10.0
72862,91,60.0,49,6.0
72863,91,140.0,57,5.0
72864,91,42.0,44,6.0
72865,91,25.0,51,4.0
72866,91,28.0,40,4.0
72867,91,50.0,44,5.0
72868,91,36.0,40,4.0
72869,91,40.0,51,3.0
72870,91,46.0,55,4.0
72871,91,30.0,52,3.0
72872,91,30.0,37,4.0
72873,91,27.0,54,3.0
72874,91,60.0,43,5.0
72875,91,35.0,41,5.0
72876,91,45.0,41,5.0
72877,91,30.0,48,5.0
72878,91,32.0,33,5.0
72879,91,40.0,49,8.0
72880,91,90.0,42,5.0
72881,91,30.0,39,4.0
72882,91,32.0,64,5.0
72883,91,25.0,43,3.0
72884,91,25.0,43,3.0
72885,91,25.0,45,3.0
72886,91,36.0,36,5.0
72887,91,39.0,60,3.0
72888,91,30.0,36,4.0
72889,91,21.0,53,3.0
72890,91,15.0,46,4.0
72891,91,29.0,51,4.0
72892,91,22.0,42,4.0
72893,91,25.0,40,5.0
72894,91,86.0,55,14.0
72896,91,28.0,52,6.0
72897,91,32.0,39,5.0
72898,91,48.0,40,6.0
72899,91,50.0,45,6.0
72901,91,27.0,37,4.0
72902,91,50.0,42,5.0
72903,91,35.0,53,6.0
72905,91,38.0,47,7.0
72906,91,35.0,47,5.0
72907,91,65.0,46,14.0
72908,91,20.0,37,5.0
72910,91,28.0,56,4.0
72911,91,20.0,41,4.0
72912,91,27.0,41,4.0
72913,91,42.0,48,5.0
72914,91,54.0,47,8.0
72915,91,50.0,56,5.0
72916,91,27.0,47,5.0
72917,91,22.0,40,4.0
72918,91,45.0,46,6.0
72919,91,38.0,43,5.0
72920,91,15.0,46,5.0
72921,91,65.0,53,5.0
72922,91,25.0,44,3.0
72923,91,50.0,60,5.0
72924,91,44.0,52,5.0
72925,91,18.0,52,4.0
72926,91,85.0,47,5.0
72927,91,100.0,31,5.0
72928,91,40.0,59,5.0
72929,91,35.0,45,5.0
72930,91,18.0,48,3.0
72931,91,26.0,43,5.0
72932,91,18.0,38,3.0
72933,91,17.0,43,3.0
72934,91,45.0,40,6.0
72935,91,40.0,40,3.0
72936,91,25.0,58,3.0
72937,91,70.0,39,6.0
72938,91,70.0,41,6.0
72939,91,17.0,45,3.0
72940,91,42.0,48,6.0
72941,91,60.0,43,7.0
72942,91,53.0,42,5.0
72943,91,25.0,47,5.0
72944,91,59.0,49,7.0
72945,91,20.0,36,3.0
72946,91,42.0,50,5.0
72947,91,55.0,38,5.0
72948,91,42.0,61,6.0
72949,91,69.0,56,5.0
72950,91,38.0,51,5.0
72951,88,32.0,23,7.0
72952,88,45.0,41,7.0
72953,88,164.0,43,8.0
72954,88,14.0,38,6.0
72955,88,20.0,42,7.0
72956,88,38.0,34,8.0
72957,88,38.0,45,7.0
72958,88,35.0,35,9.0
72959,88,19.0,40,6.0
72960,88,32.0,38,7.0
72961,88,225.0,78,8.0
72962,88,20.0,34,6.0
72963,88,11.0,36,7.0
72964,88,68.0,32,7.0
72965,88,52.0,54,7.0
72966,88,16.0,45,7.0
72967,88,14.0,46,8.0
72968,88,18.0,25,6.0
72969,88,22.0,38,6.0
72970,88,14.0,45,8.0
72971,88,22.0,57,9.0
72973,88,30.0,42,7.0
72974,88,14.0,36,5.0
72975,88,25.0,43,9.0
72976,88,28.0,32,7.0
72977,88,50.0,35,8.0
72978,88,55.0,29,8.0
72979,89,14.0,42,3.0
72980,89,25.0,39,3.0
72981,89,35.0,44,3.0
72982,89,18.0,42,4.0
72983,89,40.0,26,2.0
72984,89,59.0,41,3.0
72985,89,25.0,44,3.0
72986,89,18.0,38,3.0
72987,89,17.0,51,8.0
72989,89,15.0,47,5.0
72990,89,13.0,48,3.0
72991,89,36.0,41,5.0
72992,89,15.0,39,3.0
72993,89,22.0,37,3.0
72994,89,23.0,29,3.0
72996,89,36.0,36,3.0
72997,89,17.0,31,2.0
72998,89,14.0,25,2.0
72999,89,22.0,34,3.0
73000,89,37.0,43,3.0
73002,89,20.0,41,3.0
73003,89,22.0,48,2.0
73004,89,15.0,30,4.0
73005,89,20.0,42,3.0
73006,89,14.0,44,3.0
73007,89,18.0,27,2.0
73008,89,25.0,46,4.0
73009,90,45.0,38,5.0
73010,90,17.0,29,8.0
73011,90,23.0,38,3.0
73012,90,17.0,36,4.0
73013,90,13.0,35,3.0
73014,90,36.0,34,4.0
73016,90,18.0,45,5.0
73017,90,30.0,41,4.0
73018,90,20.0,33,3.0
73019,90,42.0,52,5.0
73020,90,80.0,40,5.0
73021,90,30.0,38,3.0
73022,90,23.0,40,4.0
73023,90,15.0,39,3.0
73024,90,26.0,48,4.0
73025,90,20.0,64,3.0
73026,90,30.0,60,4.0
73027,90,22.0,46,3.0
73028,90,15.0,43,7.0
73029,90,28.0,46,3.0
73030,90,20.0,43,3.0
73031,90,12.0,40,5.0
73032,90,40.0,61,4.0
73033,90,68.0,44,7.0
73034,90,40.0,43,4.0
73035,90,50.0,38,4.0
73036,90,20.0,38,5.0
73037,90,25.0,38,5.0
73038,90,54.0,32,9.0
73039,91,35.0,64,20.0
73040,91,75.0,64,21.0
73041,91,45.0,59,21.0
73042,91,45.0,37,21.0
73043,91,50.0,46,21.0
73044,91,32.0,44,21.0
73045,91,40.0,44,21.0
73046,91,70.0,51,21.0
73047,91,50.0,41,21.0
73048,91,65.0,55,21.0
73049,91,39.0,39,21.0
73050,91,32.0,48,21.0
73051,91,50.0,41,21.0
73052,91,65.0,49,21.0
73053,91,32.0,51,21.0
73054,90,45.0,39,21.0
73055,90,48.0,54,21.0
73056,90,30.0,41,21.0
73057,90,55.0,27,20.0
73058,90,29.0,48,21.0
73059,90,95.0,39,21.0
73060,86,46.0,26,10.0
73061,86,28.0,23,7.0
73062,86,11.0,34,6.0
73063,86,10.0,43,8.0
73064,86,25.0,29,8.0
73065,86,30.0,17,6.0
73066,86,35.0,22,6.0
73067,86,21.0,22,6.0
73068,86,36.0,35,6.0
73069,86,45.0,32,8.0
73070,86,16.0,36,6.0
73071,86,25.0,52,7.0
73072,86,15.0,55,7.0
73073,86,25.0,38,6.0
73074,86,33.0,19,7.0
73075,86,20.0,38,6.0
73076,86,14.0,31,6.0
73077,86,50.0,31,7.0
73078,86,85.0,31,8.0
73080,86,25.0,26,7.0
73081,86,8.0,31,6.0
73082,86,26.0,44,6.0
73083,86,25.0,38,7.0
73084,86,18.0,39,5.0
73085,86,15.0,31,5.0
73086,86,20.0,40,8.0
73087,86,18.0,42,6.0
73088,86,12.0,35,5.0
73089,87,50.0,35,19.0
73091,87,18.0,54,13.0
73092,87,50.0,61,14.0
73093,87,13.0,33,12.0
73094,86,44.0,46,15.0
73096,86,118.0,30,16.0
73097,86,34.0,43,12.0
73098,86,30.0,47,14.0
73099,86,29.0,32,13.0
73100,86,16.0,42,14.0
73102,86,38.0,36,14.0
73103,86,29.0,49,13.0
73104,86,15.0,35,14.0
73106,86,18.0,32,11.0
73107,86,25.0,31,13.0
73108,86,18.0,33,13.0
73109,86,30.0,56,12.0
73110,86,26.0,26,12.0
73111,86,24.0,38,14.0
73113,90,22.0,65,4.0
73114,90,15.0,41,5.0
73115,90,20.0,68,4.0
73116,90,65.0,61,6.0
73117,90,65.0,37,8.0
73118,90,50.0,36,8.0
73119,90,36.0,41,6.0
73120,90,30.0,54,5.0
73121,90,36.0,57,6.0
73122,90,37.0,58,6.0
73123,90,57.0,46,6.0
73124,90,90.0,37,7.0
73125,90,24.0,42,6.0
73126,90,22.0,45,5.0
73127,90,33.0,36,7.0
